,refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools,Governorate,lat,lon,population,lat_gov,lon_gov
958,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ramlieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Ramlieh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.7477813,35.6482207,386320,33.7720489,35.6330158
959,http://dbpedia.org/resource/Bint_Jbeil_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ramyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,950,1,0,Ramyet Bent Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.1140642,35.314055,53000,33.1832536,35.4138051
960,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ras+Baalbek+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ras Baalbek Ech-Charqi,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,34.3933661,36.3948717,416427,34.168333,36.3134617
961,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ras+El+Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Ras El Matn,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.848858,35.6615925,500000,33.8435311,35.7025213
962,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ras+El-Href,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ras El-Href,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,,,500000,33.8435311,35.7025213
963,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ras+Kifa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ras Kifa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,34.3113792,35.8695079,,34.3600901,35.8981343
964,https://dbpedia.org/page/North_Governorate,1,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ras+Masqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,8500,2,4,Ras Masqa,3,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,5,North Governorate,34.3973809,35.8181242,807204,34.3317701,35.9436964
965,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rasha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rasha,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2008618,35.7849915,50000,34.247192,35.7255215
966,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rashana,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rashana,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.215768,35.6711401,50000,34.247192,35.7255215
967,http://dbpedia.org/resource/Western_Beqaa_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rawda+Bekaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rawda Bekaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Western Beqaa District,,,56000,33.5993904,35.722857
968,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rawda+Village,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rawda Village,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
969,http://dbpedia.org/resource/Keserwan_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rayfoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1800,2,0,Rayfoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Keserwan District,33.9782607,35.7026467,182834,34.0127349,35.7872377
970,https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rechdibbine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rechdibbine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,34.2916095,35.8618348,807204,34.3317701,35.9436964
971,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Richmaiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,500,1,0,Richmaiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Aley District,,,386320,33.7720489,35.6330158
972,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rihan+Jezzine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Rihan Jezzine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.4389263,35.5632591,590078,33.3386412,35.3022517
973,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rihana,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rihana,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,,,100000,34.1236954,35.6493557
974,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rihaniyet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1800,1,0,Rihaniyet Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.4916688,35.9816546,423596,34.5555009,36.2016453
975,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rihaniyet+Minie,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rihaniyet Minie,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
976,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rijmeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rijmeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,,,386320,33.7720489,35.6330158
977,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rimat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rimat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,,,590078,33.3386412,35.3022517
978,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rimhala,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rimhala,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.7418143,35.5635949,386320,33.7720489,35.6330158
979,http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rmadiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rmadiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Tyre District,33.2014844,35.2763686,238348,33.2130814,35.2887965
980,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rmaich,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Rmaich,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.0752257,35.3678554,53000,33.1832536,35.4138051
981,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rmeilet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2650,1,0,Rmeilet Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
982,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rouayssrt+El-Ballout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rouayssrt El-Ballout,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,,,500000,33.8435311,35.7025213
